Timestamp,WiFi Attenuation,Signal Strength
09:59:28,10,-046
09:59:29,10,-045
09:59:31,9,-047
09:59:32,9,-044
09:59:33,9,-045
09:59:34,9,-046
09:59:35,9,-046
09:59:36,9,-044
09:59:37,9,-045
09:59:38,9,-044
09:59:39,9,-045
09:59:40,9,-046
09:59:41,9,-047
09:59:42,8,-045
09:59:43,8,-042
09:59:44,8,-043
09:59:45,8,-043
09:59:46,8,-043
09:59:48,8,-044
09:59:49,8,-044
09:59:50,8,-041
09:59:51,8,-042
09:59:52,8,-044
09:59:53,8,-047
09:59:54,7,-055
09:59:55,7,-052
09:59:56,7,-048
09:59:57,7,-048
09:59:58,7,-048
09:59:59,7,-049
10:00:00,7,-048
10:00:01,7,-042
10:00:02,7,-041
10:00:03,7,-042
10:00:04,7,-042
10:00:05,6,-041
10:00:06,6,-042
10:00:08,6,-040
10:00:09,6,-040
10:00:10,6,-040
10:00:11,6,-040
10:00:12,6,-040
10:00:13,6,-041
10:00:14,6,-040
10:00:15,6,-041
10:00:16,6,-040
10:00:17,5,-041
10:00:18,5,-041
10:00:19,5,-040
10:00:20,5,-040
10:00:21,5,-041
10:00:22,5,-041
10:00:23,5,-040
10:00:25,5,-041
10:00:26,5,-040
10:00:27,5,-041
10:00:28,5,-039
10:00:29,4,-040
10:00:30,4,-038
10:00:31,4,-039
10:00:32,4,-042
10:00:33,4,-048
10:00:34,4,-045
10:00:35,4,-049
10:00:36,4,-048
10:00:37,4,-048
10:00:38,4,-044
10:00:39,4,-044
10:00:40,3,-044
10:00:41,3,-039
10:00:43,3,-039
10:00:44,3,-037
10:00:45,3,-037
10:00:46,3,-038
10:00:47,3,-037
10:00:48,3,-037
10:00:49,3,-038
10:00:50,3,-037
10:00:51,3,-039
10:00:52,2,-038
10:00:53,2,-038
10:00:54,2,-038
10:00:55,2,-038
10:00:56,2,-038
10:00:57,2,-038
10:00:59,2,-038
10:01:00,2,-037
10:01:01,2,-037
10:01:02,2,-038
10:01:03,2,-038
10:01:04,1,-038
10:01:05,1,-037
10:01:06,1,-037
10:01:07,1,-037
10:01:08,1,-037
10:01:09,1,-037
10:01:10,1,-037
10:01:11,1,-038
10:01:12,1,-039
10:01:13,1,-045
10:01:14,1,-047
10:01:16,0,-042
10:01:17,0,-042
10:01:18,0,-041
10:01:19,0,-040
10:01:20,0,-040
10:01:21,0,-041
10:01:22,0,-037
10:01:23,0,-036
10:01:24,0,-036
10:01:25,0,-037
10:01:26,0,-036
10:01:27,1,-036
10:01:28,1,-037
10:01:29,1,-037
10:01:30,1,-037
10:01:31,1,-037
10:01:32,1,-038
10:01:33,1,-037
10:01:35,1,-037
10:01:36,1,-037
10:01:37,1,-037
10:01:38,1,-037
10:01:39,2,-037
10:01:40,2,-037
10:01:41,2,-036
10:01:42,2,-037
10:01:43,2,-036
10:01:44,2,-037
10:01:45,2,-037
10:01:46,2,-037
10:01:47,2,-037
10:01:48,2,-037
10:01:49,2,-036
10:01:51,3,-036
10:01:52,3,-037
10:01:53,3,-038
10:01:54,3,-040
10:01:55,3,-042
10:01:56,3,-043
10:01:57,3,-043
10:01:58,3,-043
10:01:59,3,-043
10:02:00,3,-043
10:02:01,3,-042
10:02:02,4,-046
10:02:03,4,-038
10:02:04,4,-039
10:02:05,4,-039
10:02:06,4,-039
10:02:07,4,-039
10:02:08,4,-039
10:02:09,4,-039
10:02:11,4,-039
10:02:12,4,-039
10:02:13,4,-039
10:02:14,5,-039
10:02:15,5,-040
10:02:16,5,-040
10:02:17,5,-040
10:02:18,5,-040
10:02:19,5,-040
10:02:20,5,-040
10:02:21,5,-040
10:02:22,5,-040
10:02:23,5,-039
10:02:24,5,-039
10:02:25,6,-038
10:02:26,6,-040
10:02:27,6,-040
10:02:29,6,-041
10:02:30,6,-042
10:02:31,6,-041
10:02:32,6,-040
10:02:33,6,-040
10:02:34,6,-041
10:02:35,6,-043
10:02:36,6,-039
10:02:37,7,-039
10:02:38,7,-045
10:02:39,7,-046
10:02:40,7,-050
10:02:41,7,-050
10:02:42,7,-047
10:02:43,7,-041
10:02:44,7,-041
10:02:45,7,-041
10:02:46,7,-040
10:02:47,7,-041
10:02:49,8,-042
10:02:50,8,-043
10:02:51,8,-043
10:02:52,8,-043
10:02:53,8,-043
10:02:54,8,-043
10:02:55,8,-043
10:02:56,8,-044
10:02:57,8,-043
10:02:58,8,-043
10:02:59,8,-043
10:03:00,9,-043
10:03:01,9,-044
10:03:02,9,-045
10:03:03,9,-051
10:03:04,9,-045
10:03:06,9,-045
10:03:07,9,-045
10:03:08,9,-045
10:03:09,9,-045
10:03:10,9,-043
10:03:11,9,-043
10:03:12,10,-043
10:03:13,10,-044
10:03:14,10,-044
10:03:15,10,-045
10:03:16,10,-049
10:03:17,10,-050
10:03:18,10,-050
10:03:19,10,-050
10:03:20,10,-049
10:03:21,10,-049
10:03:22,10,-049
10:03:23,11,-050
10:03:24,11,-044
10:03:26,11,-045
10:03:27,11,-045
10:03:28,11,-046
10:03:29,11,-046
10:03:30,11,-046
10:03:31,11,-045
10:03:32,11,-046
10:03:33,11,-045
10:03:34,11,-046
10:03:35,12,-047
10:03:36,12,-047
10:03:37,12,-047
10:03:38,12,-047
10:03:39,12,-048
10:03:40,12,-046
10:03:41,12,-046
10:03:43,12,-047
10:03:44,12,-046
10:03:45,12,-046
10:03:46,12,-046
10:03:47,13,-046
10:03:48,13,-048
10:03:49,13,-047
10:03:50,13,-049
10:03:51,13,-048
10:03:52,13,-047
10:03:53,13,-048
10:03:54,13,-047
10:03:55,13,-052
10:03:56,13,-055
10:03:57,13,-055
10:03:58,14,-052
10:03:59,14,-052
10:04:00,14,-053
10:04:01,14,-054
10:04:03,14,-054
10:04:04,14,-054
10:04:05,14,-052
10:04:06,14,-049
10:04:07,14,-054
10:04:08,14,-051
10:04:09,14,-049
10:04:10,15,-049
10:04:11,15,-049
10:04:12,15,-050
10:04:13,15,-051
10:04:14,15,-051
10:04:15,15,-050
10:04:16,15,-050
10:04:17,15,-051
10:04:18,15,-051
10:04:19,15,-056
10:04:20,15,-050
10:04:22,16,-051
10:04:23,16,-052
10:04:24,16,-050
10:04:25,16,-052
10:04:26,16,-052
10:04:27,16,-053
10:04:28,16,-053
10:04:29,16,-052
10:04:30,16,-051
10:04:31,16,-051
10:04:32,16,-051
10:04:33,17,-052
10:04:34,17,-053
10:04:35,17,-055
10:04:36,17,-058
10:04:37,17,-058
10:04:38,17,-057
10:04:40,17,-057
10:04:41,17,-057
10:04:42,17,-057
10:04:43,17,-057
10:04:44,17,-057
10:04:45,18,-052
10:04:46,18,-054
10:04:47,18,-052
10:04:48,18,-052
10:04:49,18,-054
10:04:50,18,-053
10:04:51,18,-055
10:04:52,18,-052
10:04:53,18,-052
10:04:54,18,-058
10:04:55,18,-055
10:04:56,19,-055
10:04:57,19,-056
10:04:59,19,-054
10:05:00,19,-055
10:05:01,19,-054
10:05:02,19,-056
10:05:03,19,-054
10:05:04,19,-056
10:05:05,19,-053
10:05:06,19,-054
10:05:07,19,-054
10:05:08,20,-052
10:05:09,20,-055
10:05:10,20,-055
10:05:11,20,-058
10:05:12,20,-059
10:05:13,20,-056
10:05:14,20,-055
10:05:16,20,-054
10:05:17,20,-056
10:05:18,20,-058
10:05:19,20,-058
10:05:20,21,-059
10:05:21,21,-059
10:05:22,21,-060
10:05:23,21,-060
10:05:24,21,-060
10:05:25,21,-058
10:05:26,21,-057
10:05:27,21,-056
10:05:28,21,-057
10:05:29,21,-056
10:05:30,21,-056
10:05:31,22,-057
10:05:32,22,-057
10:05:34,22,-059
10:05:35,22,-059
10:05:36,22,-061
10:05:37,22,-061
10:05:38,22,-060
10:05:39,22,-059
10:05:40,22,-060
10:05:41,22,-060
10:05:42,22,-057
10:05:43,23,-060
10:05:44,23,-060
10:05:45,23,-061
10:05:46,23,-060
10:05:47,23,-063
10:05:48,23,-058
10:05:49,23,-058
10:05:50,23,-059
10:05:51,23,-057
10:05:53,23,-059
10:05:54,23,-058
10:05:55,24,-057
10:05:56,24,-057
10:05:57,24,-061
10:05:58,24,-063
10:05:59,24,-064
10:06:00,24,-063
10:06:01,24,-063
10:06:02,24,-063
10:06:03,24,-063
10:06:04,24,-062
10:06:05,24,-063
10:06:06,25,-063
10:06:07,25,-063
10:06:08,25,-064
10:06:09,25,-063
10:06:10,25,-063
10:06:12,25,-063
10:06:13,25,-063
10:06:14,25,-063
10:06:15,25,-063
10:06:16,25,-063
10:06:17,25,-064
10:06:18,26,-064
10:06:19,26,-064
10:06:20,26,-065
10:06:21,26,-065
10:06:22,26,-066
10:06:23,26,-066
10:06:24,26,-065
10:06:25,26,-063
10:06:26,26,-062
10:06:27,26,-062
10:06:28,26,-061
10:06:30,27,-061
10:06:31,27,-063
10:06:32,27,-064
10:06:33,27,-066
10:06:34,27,-066
10:06:35,27,-066
10:06:36,27,-066
10:06:37,27,-063
10:06:38,27,-063
10:06:39,27,-063
10:06:40,27,-064
10:06:41,28,-065
10:06:42,28,-065
10:06:43,28,-066
10:06:44,28,-067
10:06:45,28,-067
10:06:46,28,-067
10:06:47,28,-067
10:06:49,28,-067
10:06:50,28,-067
10:06:51,28,-067
10:06:52,28,-067
10:06:53,29,-067
10:06:54,29,-065
10:06:55,29,-065
10:06:56,29,-065
10:06:57,29,-065
10:06:58,29,-066
10:06:59,29,-066
10:07:00,29,-066
10:07:01,29,-066
10:07:02,29,-066
10:07:03,29,-066
10:07:04,30,-066
10:07:05,30,-066
10:07:07,30,-066
10:07:08,30,-067
10:07:09,30,-069
10:07:10,30,-069
10:07:11,30,-069
10:07:12,30,-069
10:07:13,30,-070
10:07:14,30,-070
10:07:15,30,-070
10:07:16,29,-069
10:07:17,29,-069
10:07:18,29,-068
10:07:19,29,-068
10:07:20,29,-068
10:07:21,29,-068
10:07:22,29,-068
10:07:24,29,-067
10:07:25,29,-066
10:07:26,29,-066
10:07:27,29,-066
10:07:28,28,-066
10:07:29,28,-067
10:07:30,28,-067
10:07:31,28,-067
10:07:32,28,-067
10:07:33,28,-067
10:07:34,28,-068
10:07:35,28,-068
10:07:36,28,-068
10:07:37,28,-067
10:07:38,28,-067
10:07:39,27,-067
10:07:40,27,-065
10:07:41,27,-066
10:07:42,27,-067
10:07:43,27,-068
10:07:44,27,-068
10:07:46,27,-068
10:07:47,27,-068
10:07:48,27,-068
10:07:49,27,-068
10:07:50,27,-067
10:07:51,26,-067
10:07:52,26,-067
10:07:53,26,-067
10:07:54,26,-066
10:07:55,26,-065
10:07:56,26,-065
10:07:57,26,-065
10:07:58,26,-065
10:07:59,26,-066
10:08:00,26,-066
10:08:01,26,-066
10:08:02,25,-066
10:08:04,25,-066
10:08:05,25,-066
10:08:06,25,-064
10:08:07,25,-064
10:08:08,25,-064
10:08:09,25,-064
10:08:10,25,-062
10:08:11,25,-061
10:08:12,25,-062
10:08:13,25,-062
10:08:14,24,-064
10:08:15,24,-064
10:08:16,24,-064
10:08:17,24,-064
10:08:18,24,-064
10:08:19,24,-064
10:08:20,24,-064
10:08:21,24,-064
10:08:23,24,-064
10:08:24,24,-063
10:08:25,24,-061
10:08:26,23,-059
10:08:27,23,-064
10:08:28,23,-060
10:08:29,23,-060
10:08:30,23,-060
10:08:31,23,-060
10:08:32,23,-065
10:08:33,23,-063
10:08:34,23,-062
10:08:35,23,-062
10:08:36,23,-059
10:08:37,22,-058
10:08:38,22,-058
10:08:40,22,-059
10:08:41,22,-062
10:08:42,22,-062
10:08:43,22,-061
10:08:44,22,-061
10:08:45,22,-061
10:08:46,22,-062
10:08:47,22,-061
10:08:48,22,-062
10:08:49,21,-059
10:08:50,21,-058
10:08:51,21,-058
10:08:52,21,-057
10:08:53,21,-060
10:08:54,21,-061
10:08:55,21,-060
10:08:56,21,-061
10:08:58,21,-060
10:08:59,21,-061
10:09:00,21,-061
10:09:01,20,-060
10:09:02,20,-059
10:09:03,20,-054
10:09:04,20,-054
10:09:05,20,-055
10:09:06,20,-053
10:09:07,20,-058
10:09:08,20,-058
10:09:09,20,-059
10:09:10,20,-057
10:09:11,20,-056
10:09:12,19,-054
10:09:13,19,-054
10:09:14,19,-057
10:09:16,19,-053
10:09:17,19,-054
10:09:18,19,-054
10:09:19,19,-056
10:09:20,19,-054
10:09:21,19,-054
10:09:22,19,-053
10:09:23,19,-055
10:09:24,18,-053
10:09:25,18,-052
10:09:26,18,-054
10:09:27,18,-054
10:09:28,18,-052
10:09:29,18,-054
10:09:30,18,-053
10:09:31,18,-053
10:09:33,18,-053
10:09:34,18,-056
10:09:35,18,-060
10:09:36,17,-059
10:09:37,17,-060
10:09:38,17,-060
10:09:39,17,-060
10:09:40,17,-058
10:09:41,17,-058
10:09:42,17,-058
10:09:43,17,-055
10:09:44,17,-053
10:09:45,17,-052
10:09:46,17,-052
10:09:47,16,-053
10:09:48,16,-053
10:09:49,16,-054
10:09:50,16,-051
10:09:51,16,-052
10:09:53,16,-050
10:09:54,16,-051
10:09:55,16,-050
10:09:56,16,-050
10:09:57,16,-051
10:09:58,16,-052
10:09:59,15,-051
10:10:00,15,-052
10:10:01,15,-051
10:10:02,15,-051
10:10:03,15,-052
10:10:04,15,-049
10:10:05,15,-048
10:10:06,15,-051
10:10:07,15,-050
10:10:08,15,-048
10:10:10,15,-050
10:10:11,14,-050
10:10:12,14,-050
10:10:13,14,-050
10:10:14,14,-053
10:10:15,14,-055
10:10:16,14,-056
10:10:17,14,-056
10:10:18,14,-058
10:10:19,14,-057
10:10:20,14,-057
10:10:21,14,-055
10:10:22,13,-055
10:10:23,13,-048
10:10:24,13,-047
10:10:25,13,-050
10:10:26,13,-050
10:10:27,13,-047
10:10:29,13,-049
10:10:30,13,-049
10:10:31,13,-048
10:10:32,13,-048
10:10:33,13,-048
10:10:34,12,-049
10:10:35,12,-048
10:10:36,12,-048
10:10:37,12,-048
10:10:38,12,-046
10:10:39,12,-047
10:10:40,12,-048
10:10:41,12,-047
10:10:42,12,-047
10:10:43,12,-047
10:10:44,12,-047
10:10:46,11,-048
10:10:47,11,-046
10:10:48,11,-046
10:10:49,11,-047
10:10:50,11,-045
10:10:51,11,-045
10:10:52,11,-046
10:10:53,11,-046
10:10:54,11,-048
10:10:55,11,-051
10:10:56,11,-053
10:10:57,10,-052
10:10:58,10,-052
10:10:59,10,-051
10:11:00,10,-051
10:11:01,10,-050
10:11:02,10,-050
10:11:03,10,-045
10:11:05,10,-045
10:11:06,10,-044
10:11:07,10,-045
10:11:08,10,-046
10:11:09,9,-045
10:11:10,9,-044
10:11:11,9,-045
10:11:12,9,-045
10:11:13,9,-045
10:11:14,9,-045
10:11:15,9,-046
10:11:16,9,-045
10:11:17,9,-044
10:11:18,9,-045
10:11:19,9,-046
10:11:20,8,-046
10:11:22,8,-045
10:11:23,8,-043
10:11:24,8,-044
10:11:25,8,-044
10:11:26,8,-043
10:11:27,8,-042
10:11:28,8,-044
10:11:29,8,-043
10:11:30,8,-042
10:11:31,8,-043
10:11:32,7,-043
10:11:33,7,-043
10:11:34,7,-045
10:11:35,7,-050
10:11:36,7,-049
10:11:37,7,-050
10:11:38,7,-051
10:11:40,7,-051
10:11:41,7,-047
10:11:42,7,-047
10:11:43,7,-047
10:11:44,6,-043
10:11:45,6,-041
10:11:46,6,-042
10:11:47,6,-041
10:11:48,6,-041
10:11:49,6,-041
10:11:50,6,-041
10:11:51,6,-041
10:11:52,6,-041
10:11:53,6,-042
10:11:54,6,-042
10:11:55,5,-041
10:11:56,5,-043
10:11:58,5,-042
10:11:59,5,-042
10:12:00,5,-041
10:12:01,5,-040
10:12:02,5,-041
10:12:03,5,-041
10:12:04,5,-040
10:12:05,5,-040
10:12:06,5,-041
10:12:07,4,-042
10:12:08,4,-041
10:12:09,4,-041
10:12:10,4,-041
10:12:11,4,-042
10:12:12,4,-041
10:12:14,4,-039
10:12:15,4,-044
10:12:16,4,-052
10:12:17,4,-052
10:12:18,4,-048
10:12:19,3,-043
10:12:20,3,-043
10:12:21,3,-044
10:12:22,3,-046
10:12:23,3,-045
10:12:24,3,-038
10:12:25,3,-038
10:12:26,3,-038
10:12:27,3,-038
10:12:28,3,-039
10:12:29,3,-038
10:12:30,2,-039
10:12:32,2,-038
10:12:33,2,-039
10:12:34,2,-037
10:12:35,2,-037
10:12:36,2,-038
10:12:37,2,-038
10:12:38,2,-037
10:12:39,2,-037
10:12:40,2,-037
10:12:41,2,-037
10:12:42,1,-037
10:12:43,1,-036
10:12:44,1,-036
10:12:45,1,-038
10:12:46,1,-038
10:12:48,1,-038
10:12:49,1,-038
10:12:50,1,-038
10:12:51,1,-038
10:12:52,1,-038
10:12:53,1,-037
10:12:54,0,-036
10:12:55,0,-042
10:12:56,0,-045
10:12:57,0,-041
10:12:58,0,-041
10:12:59,0,-041
10:13:00,0,-042
10:13:01,0,-041
10:13:02,0,-041
10:13:03,0,-041
10:13:04,0,-037
10:13:06,1,-036
10:13:07,1,-036
10:13:08,1,-038
10:13:09,1,-038
10:13:10,1,-036
10:13:11,1,-037
10:13:12,1,-037
10:13:13,1,-036
10:13:14,1,-036
10:13:15,1,-037
10:13:16,1,-036
10:13:17,2,-039
10:13:18,2,-039
10:13:19,2,-039
10:13:20,2,-039
10:13:21,2,-039
10:13:22,2,-037
10:13:24,2,-037
10:13:25,2,-038
10:13:26,2,-037
10:13:27,2,-037
10:13:28,2,-037
10:13:29,3,-037
10:13:30,3,-037
10:13:31,3,-038
10:13:32,3,-038
10:13:33,3,-039
10:13:34,3,-039
10:13:35,3,-040
10:13:36,3,-043
10:13:37,3,-044
10:13:38,3,-048
10:13:39,3,-048
10:13:40,4,-042
10:13:41,4,-043
10:13:43,4,-045
10:13:44,4,-045
10:13:45,4,-044
10:13:46,4,-041
10:13:47,4,-041
10:13:48,4,-041
10:13:49,4,-041
10:13:50,4,-041
10:13:51,4,-041
10:13:52,5,-041
10:13:53,5,-042
10:13:54,5,-042
10:13:55,5,-042
10:13:56,5,-040
10:13:57,5,-041
10:13:58,5,-041
10:13:59,5,-039
10:14:01,5,-040
10:14:02,5,-039
10:14:03,5,-041
10:14:04,6,-041
10:14:05,6,-041
10:14:06,6,-040
10:14:07,6,-041
10:14:08,6,-041
10:14:09,6,-041
10:14:10,6,-041
10:14:11,6,-042
10:14:12,6,-042
10:14:13,6,-041
10:14:14,6,-041
10:14:16,7,-040
10:14:17,7,-042
10:14:18,7,-045
10:14:19,7,-051
10:14:20,7,-051
10:14:21,7,-047
10:14:22,7,-047
10:14:23,7,-048
10:14:24,7,-048
10:14:25,7,-048
10:14:26,7,-043
10:14:27,8,-042
10:14:28,8,-043
10:14:29,8,-043
10:14:30,8,-044
10:14:31,8,-043
10:14:32,8,-045
10:14:33,8,-042
10:14:35,8,-044
10:14:36,8,-044
10:14:37,8,-046
10:14:38,8,-043
10:14:39,9,-043
10:14:40,9,-045
10:14:41,9,-044
10:14:42,9,-044
10:14:43,9,-044
10:14:44,9,-045
10:14:45,9,-045
10:14:46,9,-044
10:14:47,9,-046
10:14:48,9,-048
10:14:49,9,-046
10:14:51,10,-047
10:14:52,10,-044
10:14:53,10,-045
10:14:54,10,-045
10:14:55,10,-045
10:14:56,10,-044
10:14:57,10,-046
10:14:58,10,-053
10:14:59,10,-053
10:15:00,10,-050
10:15:01,10,-050
10:15:02,11,-052
10:15:03,11,-052
10:15:04,11,-052
10:15:05,11,-050
10:15:06,11,-046
10:15:07,11,-047
10:15:08,11,-047
10:15:10,11,-047
10:15:11,11,-046
10:15:12,11,-046
10:15:13,11,-045
10:15:14,12,-046
10:15:15,12,-046
10:15:16,12,-046
10:15:17,12,-047
10:15:18,12,-047
10:15:19,12,-045
10:15:20,12,-047
10:15:21,12,-048
10:15:22,12,-046
10:15:23,12,-048
10:15:24,12,-047
10:15:26,13,-047
10:15:27,13,-047
10:15:28,13,-048
10:15:29,13,-048
10:15:30,13,-047
10:15:31,13,-047
10:15:32,13,-047
10:15:33,13,-048
10:15:34,13,-048
10:15:35,13,-047
10:15:36,13,-048
10:15:37,14,-048
10:15:38,14,-051
10:15:39,14,-054
10:15:40,14,-054
10:15:41,14,-054
10:15:43,14,-054
10:15:44,14,-054
10:15:45,14,-054
10:15:46,14,-054
10:15:47,14,-052
10:15:48,14,-049
10:15:49,15,-048
10:15:50,15,-050
10:15:51,15,-049
10:15:52,15,-049
10:15:53,15,-051
10:15:54,15,-051
10:15:55,15,-049
10:15:56,15,-049
10:15:57,15,-050
10:15:58,15,-050
10:15:59,15,-050
10:16:01,16,-049
10:16:02,16,-051
10:16:03,16,-051
10:16:04,16,-051
10:16:05,16,-052
10:16:06,16,-050
10:16:07,16,-050
10:16:08,16,-050
10:16:09,16,-050
10:16:10,16,-050
10:16:11,16,-050
10:16:12,17,-050
10:16:13,17,-052
10:16:14,17,-052
10:16:16,17,-052
10:16:17,17,-051
10:16:18,17,-052
10:16:19,17,-053
10:16:20,17,-054
10:16:21,17,-057
10:16:22,17,-057
10:16:23,17,-056
10:16:24,18,-056
10:16:25,18,-056
10:16:26,18,-057
10:16:27,18,-058
10:16:28,18,-053
10:16:29,18,-053
10:16:30,18,-052
10:16:31,18,-053
10:16:32,18,-051
10:16:33,18,-055
10:16:35,18,-058
10:16:36,19,-052
10:16:37,19,-052
10:16:38,19,-053
10:16:39,19,-056
10:16:40,19,-058
10:16:41,19,-058
10:16:42,19,-056
10:16:43,19,-054
10:16:44,19,-059
10:16:45,19,-054
10:16:46,19,-055
10:16:47,20,-052
10:16:48,20,-054
10:16:50,20,-054
10:16:51,20,-056
10:16:52,20,-055
10:16:53,20,-054
10:16:54,20,-054
10:16:55,20,-059
10:16:56,20,-055
10:16:57,20,-054
10:16:58,20,-055
10:16:59,21,-057
10:17:00,21,-057
10:17:01,21,-057
10:17:02,21,-057
10:17:03,21,-058
10:17:04,21,-061
10:17:05,21,-061
10:17:06,21,-061
10:17:08,21,-061
10:17:09,21,-061
10:17:10,21,-061
10:17:11,22,-060
10:17:12,22,-055
10:17:13,22,-062
10:17:14,22,-059
10:17:15,22,-058
10:17:16,22,-059
10:17:17,22,-060
10:17:18,22,-060
10:17:19,22,-061
10:17:20,22,-061
10:17:21,22,-060
10:17:22,23,-060
10:17:23,23,-062
10:17:24,23,-062
10:17:26,23,-063
10:17:27,23,-061
10:17:28,23,-062
10:17:29,23,-061
10:17:30,23,-060
10:17:31,23,-062
10:17:32,23,-060
10:17:33,23,-060
10:17:34,24,-060
10:17:35,24,-064
10:17:36,24,-062
10:17:37,24,-062
10:17:38,24,-062
10:17:39,24,-062
10:17:40,24,-061
10:17:42,24,-061
10:17:43,24,-060
10:17:44,24,-060
10:17:45,24,-061
10:17:46,25,-061
10:17:47,25,-063
10:17:48,25,-063
10:17:49,25,-064
10:17:50,25,-064
10:17:51,25,-064
10:17:52,25,-064
10:17:53,25,-064
10:17:54,25,-062
10:17:55,25,-064
10:17:56,25,-064
10:17:57,26,-063
10:17:59,26,-063
10:18:00,26,-063
10:18:01,26,-063
10:18:02,26,-063
10:18:03,26,-063
10:18:04,26,-065
10:18:05,26,-065
10:18:06,26,-065
10:18:07,26,-065
10:18:08,26,-065
10:18:09,27,-064
10:18:10,27,-065
10:18:11,27,-065
10:18:12,27,-066
10:18:13,27,-066
10:18:14,27,-067
10:18:15,27,-067
10:18:17,27,-067
10:18:18,27,-067
10:18:19,27,-067
10:18:20,27,-066
10:18:21,28,-066
10:18:22,28,-066
10:18:23,28,-066
10:18:24,28,-066
10:18:25,28,-066
10:18:26,28,-066
10:18:27,28,-066
10:18:28,28,-067
10:18:29,28,-067
10:18:30,28,-067
10:18:31,28,-067
10:18:32,29,-068
10:18:33,29,-068
10:18:34,29,-069
10:18:36,29,-069
10:18:37,29,-069
10:18:38,29,-069
10:18:39,29,-069
10:18:40,29,-069
10:18:41,29,-069
10:18:42,29,-069
10:18:43,29,-069
10:18:44,30,-069
10:18:45,30,-069
10:18:46,30,-069
10:18:47,30,-069
10:18:48,30,-069
10:18:49,30,-069
10:18:50,30,-069
10:18:51,30,-069
10:18:52,30,-070
10:18:53,30,-070
10:18:54,30,-070
10:18:55,29,-070
10:18:57,29,-070
10:18:58,29,-070
10:18:59,29,-070
10:19:00,29,-070
10:19:01,29,-070
10:19:02,29,-070
10:19:03,29,-070
10:19:04,29,-068
10:19:05,29,-068
10:19:06,29,-068
10:19:07,28,-068
10:19:08,28,-068
10:19:09,28,-068
10:19:10,28,-068
10:19:11,28,-067
10:19:12,28,-067
10:19:13,28,-067
10:19:14,28,-067
10:19:15,28,-068
10:19:17,28,-067
10:19:18,28,-066
10:19:19,27,-066
10:19:20,27,-067
10:19:21,27,-065
10:19:22,27,-065
10:19:23,27,-065
10:19:24,27,-065
10:19:25,27,-065
10:19:26,27,-065
10:19:27,27,-064
10:19:28,27,-066
10:19:29,27,-066
10:19:30,26,-066
10:19:31,26,-065
10:19:33,26,-065
10:19:34,26,-064
10:19:35,26,-064
10:19:36,26,-064
10:19:37,26,-064
10:19:38,26,-064
10:19:39,26,-064
10:19:40,26,-064
10:19:41,26,-064
10:19:42,25,-064
10:19:43,25,-064
10:19:44,25,-063
10:19:45,25,-063
10:19:46,25,-063
10:19:47,25,-064
10:19:48,25,-064
10:19:49,25,-065
10:19:50,25,-065
10:19:52,25,-065
10:19:53,25,-065
10:19:54,24,-065
10:19:55,24,-065
10:19:56,24,-065
10:19:57,24,-065
10:19:58,24,-065
10:19:59,24,-065
10:20:00,24,-065
10:20:01,24,-065
10:20:02,24,-065
10:20:03,24,-065
10:20:04,24,-065
10:20:05,23,-065
10:20:06,23,-065
10:20:07,23,-065
10:20:08,23,-064
10:20:10,23,-064
10:20:11,23,-064
10:20:12,23,-064
10:20:13,23,-064
10:20:14,23,-061
10:20:15,23,-061
10:20:16,23,-061
10:20:17,22,-063
10:20:18,22,-064
10:20:19,22,-064
10:20:20,22,-064
10:20:21,22,-064
10:20:22,22,-064
10:20:23,22,-064
10:20:24,22,-062
10:20:25,22,-064
10:20:26,22,-061
10:20:27,22,-061
10:20:28,21,-061
10:20:30,21,-061
10:20:31,21,-061
10:20:32,21,-062
10:20:33,21,-060
10:20:34,21,-059
10:20:35,21,-059
10:20:36,21,-060
10:20:37,21,-060
10:20:38,21,-060
10:20:39,21,-062
10:20:40,20,-062
10:20:41,20,-061
10:20:42,20,-061
10:20:43,20,-061
10:20:44,20,-062
10:20:45,20,-062
10:20:47,20,-063
10:20:48,20,-061
10:20:49,20,-062
10:20:50,20,-061
10:20:51,20,-058
10:20:52,19,-058
10:20:53,19,-058
10:20:54,19,-056
10:20:55,19,-056
10:20:56,19,-057
10:20:57,19,-058
10:20:58,19,-058
10:20:59,19,-058
10:21:00,19,-058
10:21:01,19,-058
10:21:02,19,-058
10:21:03,18,-058
10:21:04,18,-058
10:21:05,18,-055
10:21:06,18,-054
10:21:08,18,-057
10:21:09,18,-054
10:21:10,18,-055
10:21:11,18,-057
10:21:12,18,-054
10:21:13,18,-053
10:21:14,18,-054
10:21:15,17,-054
10:21:16,17,-055
10:21:17,17,-053
10:21:18,17,-054
10:21:19,17,-056
10:21:20,17,-054
10:21:21,17,-053
10:21:22,17,-055
10:21:23,17,-055
10:21:25,17,-054
10:21:26,17,-054
10:21:27,16,-054
10:21:28,16,-054
10:21:29,16,-052
10:21:30,16,-052
10:21:31,16,-052
10:21:32,16,-051
10:21:33,16,-052
10:21:34,16,-052
10:21:35,16,-052
10:21:36,16,-054
10:21:37,16,-055
10:21:38,15,-054
10:21:39,15,-058
10:21:40,15,-058
10:21:41,15,-055
10:21:42,15,-054
10:21:44,15,-054
10:21:45,15,-054
10:21:46,15,-050
10:21:47,15,-050
10:21:48,15,-051
10:21:49,15,-052
10:21:50,14,-052
10:21:51,14,-053
10:21:52,14,-053
