Timestamp,WiFi Attenuation,Noise
09:59:29,10,-076
09:59:30,10,-077
09:59:32,9,-079
09:59:33,9,-078
09:59:34,9,-077
09:59:35,9,-076
09:59:36,9,-075
09:59:37,9,-076
09:59:38,9,-078
09:59:39,9,-079
09:59:40,9,-081
09:59:41,9,-082
09:59:42,9,-082
09:59:43,8,-081
09:59:44,8,-079
09:59:45,8,-077
09:59:46,8,-075
09:59:48,8,-075
09:59:49,8,-076
09:59:50,8,-076
09:59:51,8,-077
09:59:52,8,-076
09:59:53,8,-076
09:59:54,8,-077
09:59:55,7,-078
09:59:56,7,-079
09:59:57,7,-077
09:59:58,7,-075
09:59:59,7,-074
10:00:00,7,-076
10:00:01,7,-078
10:00:02,7,-078
10:00:03,7,-078
10:00:04,7,-077
10:00:05,7,-076
10:00:06,6,-077
10:00:08,6,-078
10:00:09,6,-078
10:00:10,6,-078
10:00:11,6,-078
10:00:12,6,-078
10:00:13,6,-080
10:00:14,6,-080
10:00:15,6,-078
10:00:16,6,-077
10:00:17,6,-076
10:00:18,5,-077
10:00:19,5,-077
10:00:20,5,-079
10:00:21,5,-080
10:00:22,5,-080
10:00:23,5,-080
10:00:25,5,-079
10:00:26,5,-078
10:00:27,5,-077
10:00:28,5,-077
10:00:29,5,-077
10:00:30,4,-077
10:00:31,4,-076
10:00:32,4,-075
10:00:33,4,-074
10:00:34,4,-075
10:00:35,4,-074
10:00:36,4,-075
10:00:37,4,-077
10:00:38,4,-077
10:00:39,4,-078
10:00:40,4,-077
10:00:41,3,-077
10:00:42,3,-077
10:00:44,3,-078
10:00:45,3,-079
10:00:46,3,-080
10:00:47,3,-081
10:00:48,3,-082
10:00:49,3,-082
10:00:50,3,-080
10:00:51,3,-078
10:00:52,3,-076
10:00:53,2,-077
10:00:54,2,-078
10:00:55,2,-079
10:00:56,2,-080
10:00:57,2,-080
10:00:59,2,-079
10:01:00,2,-080
10:01:01,2,-079
10:01:02,2,-080
10:01:03,2,-081
10:01:04,2,-080
10:01:05,1,-081
10:01:06,1,-079
10:01:07,1,-079
10:01:08,1,-078
10:01:09,1,-078
10:01:10,1,-079
10:01:11,1,-078
10:01:12,1,-077
10:01:13,1,-077
10:01:14,1,-078
10:01:16,1,-078
10:01:17,0,-078
10:01:18,0,-078
10:01:19,0,-077
10:01:20,0,-077
10:01:21,0,-077
10:01:22,0,-079
10:01:23,0,-080
10:01:24,0,-080
10:01:25,0,-080
10:01:26,0,-079
10:01:27,0,-078
10:01:28,1,-079
10:01:29,1,-078
10:01:30,1,-077
10:01:31,1,-078
10:01:32,1,-078
10:01:33,1,-079
10:01:35,1,-078
10:01:36,1,-077
10:01:37,1,-076
10:01:38,1,-076
10:01:39,1,-077
10:01:40,2,-077
10:01:41,2,-081
10:01:42,2,-084
10:01:43,2,-086
10:01:44,2,-088
10:01:45,2,-088
10:01:46,2,-087
10:01:47,2,-087
10:01:48,2,-087
10:01:49,2,-087
10:01:51,2,-088
10:01:52,3,-088
10:01:53,3,-087
10:01:54,3,-086
10:01:55,3,-087
10:01:56,3,-087
10:01:57,3,-089
10:01:58,3,-090
10:01:59,3,-090
10:02:00,3,-090
10:02:01,3,-091
10:02:02,3,-091
10:02:03,4,-090
10:02:04,4,-088
10:02:05,4,-086
10:02:06,4,-087
10:02:07,4,-086
10:02:08,4,-086
10:02:09,4,-086
10:02:10,4,-087
10:02:12,4,-088
10:02:13,4,-087
10:02:14,4,-087
10:02:15,5,-088
10:02:16,5,-088
10:02:17,5,-089
10:02:18,5,-089
10:02:19,5,-090
10:02:20,5,-089
10:02:21,5,-088
10:02:22,5,-087
10:02:23,5,-087
10:02:24,5,-086
10:02:25,5,-087
10:02:26,6,-086
10:02:27,6,-085
10:02:29,6,-086
10:02:30,6,-087
10:02:31,6,-086
10:02:32,6,-087
10:02:33,6,-088
10:02:34,6,-089
10:02:35,6,-091
10:02:36,6,-090
10:02:37,6,-088
10:02:38,7,-086
10:02:39,7,-084
10:02:40,7,-085
10:02:41,7,-088
10:02:42,7,-090
10:02:43,7,-091
10:02:44,7,-090
10:02:45,7,-088
10:02:46,7,-087
10:02:47,7,-085
10:02:48,7,-087
10:02:50,8,-089
10:02:51,8,-090
10:02:52,8,-089
10:02:53,8,-088
10:02:54,8,-088
10:02:55,8,-086
10:02:56,8,-084
10:02:57,8,-081
10:02:58,8,-079
10:02:59,8,-077
10:03:00,8,-077
10:03:01,9,-079
10:03:02,9,-078
10:03:03,9,-078
10:03:04,9,-078
10:03:05,9,-078
10:03:07,9,-079
10:03:08,9,-078
10:03:09,9,-076
10:03:10,9,-075
10:03:11,9,-080
10:03:12,9,-085
10:03:13,10,-088
10:03:14,10,-088
10:03:15,10,-088
10:03:16,10,-089
10:03:17,10,-089
10:03:18,10,-090
10:03:19,10,-089
10:03:20,10,-087
10:03:21,10,-086
10:03:22,10,-086
10:03:23,10,-087
10:03:24,11,-088
10:03:26,11,-089
10:03:27,11,-090
10:03:28,11,-090
10:03:29,11,-091
10:03:30,11,-090
10:03:31,11,-088
10:03:32,11,-086
10:03:33,11,-087
10:03:34,11,-089
10:03:35,11,-090
10:03:36,12,-089
10:03:37,12,-086
10:03:38,12,-084
10:03:39,12,-084
10:03:40,12,-086
10:03:41,12,-088
10:03:42,12,-089
10:03:44,12,-088
10:03:45,12,-087
10:03:46,12,-088
10:03:47,12,-086
10:03:48,13,-087
10:03:49,13,-087
10:03:50,13,-089
10:03:51,13,-089
10:03:52,13,-088
10:03:53,13,-086
10:03:54,13,-085
10:03:55,13,-086
10:03:56,13,-088
10:03:57,13,-089
10:03:58,13,-089
10:03:59,14,-088
10:04:00,14,-086
10:04:01,14,-085
10:04:02,14,-083
10:04:04,14,-083
10:04:05,14,-084
10:04:06,14,-085
10:04:07,14,-084
10:04:08,14,-085
10:04:09,14,-086
10:04:10,14,-087
10:04:11,15,-087
10:04:12,15,-086
10:04:13,15,-086
10:04:14,15,-087
10:04:15,15,-087
10:04:16,15,-088
10:04:17,15,-089
10:04:18,15,-089
10:04:19,15,-090
10:04:20,15,-089
10:04:22,15,-087
10:04:23,16,-086
10:04:24,16,-085
10:04:25,16,-085
10:04:26,16,-084
10:04:27,16,-081
10:04:28,16,-079
10:04:29,16,-077
10:04:30,16,-078
10:04:31,16,-077
10:04:32,16,-077
10:04:33,16,-076
10:04:34,17,-077
10:04:35,17,-078
10:04:36,17,-077
10:04:37,17,-077
10:04:38,17,-077
10:04:39,17,-077
10:04:41,17,-077
10:04:42,17,-077
10:04:43,17,-076
10:04:44,17,-076
10:04:45,17,-076
10:04:46,18,-075
10:04:47,18,-076
10:04:48,18,-075
10:04:49,18,-075
10:04:50,18,-076
10:04:51,18,-076
10:04:52,18,-075
10:04:53,18,-076
10:04:54,18,-076
10:04:55,18,-076
10:04:56,18,-077
10:04:57,19,-077
10:04:58,19,-077
10:05:00,19,-076
10:05:01,19,-074
10:05:02,19,-076
10:05:03,19,-076
10:05:04,19,-077
10:05:05,19,-078
10:05:06,19,-079
10:05:07,19,-080
10:05:08,19,-081
10:05:09,20,-080
10:05:10,20,-078
10:05:11,20,-077
10:05:12,20,-076
10:05:13,20,-075
10:05:14,20,-076
10:05:16,20,-078
10:05:17,20,-077
10:05:18,20,-077
10:05:19,20,-075
10:05:20,20,-080
10:05:21,21,-083
10:05:22,21,-086
10:05:23,21,-088
10:05:24,21,-088
10:05:25,21,-089
10:05:26,21,-089
10:05:27,21,-088
10:05:28,21,-086
10:05:29,21,-086
10:05:30,21,-086
10:05:31,21,-088
10:05:32,22,-089
10:05:33,22,-090
10:05:35,22,-089
10:05:36,22,-088
10:05:37,22,-087
10:05:38,22,-086
10:05:39,22,-086
10:05:40,22,-084
10:05:41,22,-083
10:05:42,22,-083
10:05:43,22,-084
10:05:44,23,-085
10:05:45,23,-084
10:05:46,23,-085
10:05:47,23,-087
10:05:48,23,-089
10:05:49,23,-090
10:05:50,23,-090
10:05:51,23,-089
10:05:53,23,-089
10:05:54,23,-089
10:05:55,23,-090
10:05:56,24,-088
10:05:57,24,-089
10:05:58,24,-088
10:05:59,24,-089
10:06:00,24,-090
10:06:01,24,-090
10:06:02,24,-089
10:06:03,24,-087
10:06:04,24,-085
10:06:05,24,-084
10:06:06,24,-086
10:06:07,25,-088
10:06:08,25,-087
10:06:09,25,-086
10:06:10,25,-086
10:06:11,25,-087
10:06:13,25,-087
10:06:14,25,-086
10:06:15,25,-086
10:06:16,25,-087
10:06:17,25,-089
10:06:18,25,-091
10:06:19,26,-091
10:06:20,26,-090
10:06:21,26,-089
10:06:22,26,-088
10:06:23,26,-086
10:06:24,26,-085
10:06:25,26,-086
10:06:26,26,-085
10:06:27,26,-086
10:06:28,26,-086
10:06:30,26,-086
10:06:31,27,-088
10:06:32,27,-087
10:06:33,27,-086
10:06:34,27,-085
10:06:35,27,-083
10:06:36,27,-082
10:06:37,27,-080
10:06:38,27,-078
10:06:39,27,-076
10:06:40,27,-076
10:06:41,27,-075
10:06:42,28,-074
10:06:43,28,-074
10:06:44,28,-073
10:06:45,28,-073
10:06:46,28,-075
10:06:47,28,-077
10:06:48,28,-077
10:06:50,28,-076
10:06:51,28,-076
10:06:52,28,-075
10:06:53,28,-077
10:06:54,29,-077
10:06:55,29,-078
10:06:56,29,-077
10:06:57,29,-078
10:06:58,29,-079
10:06:59,29,-079
10:07:00,29,-079
10:07:01,29,-078
10:07:02,29,-075
10:07:03,29,-075
10:07:04,29,-075
10:07:05,30,-076
10:07:07,30,-078
10:07:08,30,-078
10:07:09,30,-076
10:07:10,30,-075
10:07:11,30,-077
10:07:12,30,-077
10:07:13,30,-078
10:07:14,30,-079
10:07:15,30,-081
10:07:16,30,-081
10:07:17,29,-081
10:07:18,29,-080
10:07:19,29,-078
10:07:20,29,-076
10:07:21,29,-075
10:07:22,29,-074
10:07:24,29,-075
10:07:25,29,-077
10:07:26,29,-078
10:07:27,29,-078
10:07:28,29,-077
10:07:29,28,-075
10:07:30,28,-074
10:07:31,28,-074
10:07:32,28,-074
10:07:33,28,-075
10:07:34,28,-075
10:07:35,28,-074
10:07:36,28,-074
10:07:37,28,-076
10:07:38,28,-077
10:07:39,28,-078
10:07:40,27,-078
10:07:41,27,-077
10:07:42,27,-075
10:07:43,27,-076
10:07:44,27,-075
10:07:46,27,-076
10:07:47,27,-077
10:07:48,27,-076
10:07:49,27,-077
10:07:50,27,-076
10:07:51,27,-075
10:07:52,26,-076
10:07:53,26,-076
10:07:54,26,-078
10:07:55,26,-079
10:07:56,26,-080
10:07:57,26,-079
10:07:58,26,-079
10:07:59,26,-080
10:08:00,26,-080
10:08:01,26,-081
10:08:02,26,-079
10:08:04,25,-077
10:08:05,25,-075
10:08:06,25,-076
10:08:07,25,-076
10:08:08,25,-077
10:08:09,25,-079
10:08:10,25,-080
10:08:11,25,-081
10:08:12,25,-079
10:08:13,25,-078
10:08:14,25,-078
10:08:15,24,-078
10:08:16,24,-076
10:08:17,24,-075
10:08:18,24,-075
10:08:19,24,-076
10:08:20,24,-078
10:08:21,24,-079
10:08:23,24,-078
10:08:24,24,-076
10:08:25,24,-076
10:08:26,24,-077
10:08:27,23,-075
10:08:28,23,-075
10:08:29,23,-074
10:08:30,23,-072
10:08:31,23,-074
10:08:32,23,-075
10:08:33,23,-075
10:08:34,23,-075
10:08:35,23,-074
10:08:36,23,-073
10:08:37,23,-072
10:08:38,22,-072
10:08:39,22,-072
10:08:41,22,-073
10:08:42,22,-076
10:08:43,22,-076
10:08:44,22,-076
10:08:45,22,-075
10:08:46,22,-075
10:08:47,22,-075
10:08:48,22,-076
10:08:49,22,-075
10:08:50,21,-074
10:08:51,21,-074
10:08:52,21,-074
10:08:53,21,-076
10:08:54,21,-078
10:08:55,21,-078
10:08:56,21,-078
10:08:58,21,-076
10:08:59,21,-075
10:09:00,21,-076
10:09:01,21,-078
10:09:02,20,-078
10:09:03,20,-077
10:09:04,20,-078
10:09:05,20,-077
10:09:06,20,-077
10:09:07,20,-076
10:09:08,20,-075
10:09:09,20,-073
10:09:10,20,-072
10:09:11,20,-072
10:09:12,20,-074
10:09:13,19,-073
10:09:14,19,-073
10:09:16,19,-074
10:09:17,19,-074
10:09:18,19,-075
10:09:19,19,-076
10:09:20,19,-075
10:09:21,19,-074
10:09:22,19,-076
10:09:23,19,-076
10:09:24,19,-077
10:09:25,18,-080
10:09:26,18,-081
10:09:27,18,-079
10:09:28,18,-078
10:09:29,18,-077
10:09:30,18,-077
10:09:31,18,-079
10:09:33,18,-079
10:09:34,18,-078
10:09:35,18,-077
10:09:36,18,-076
10:09:37,17,-075
10:09:38,17,-076
10:09:39,17,-077
10:09:40,17,-079
10:09:41,17,-079
10:09:42,17,-077
10:09:43,17,-077
10:09:44,17,-077
10:09:45,17,-078
10:09:46,17,-079
10:09:47,17,-078
10:09:48,16,-077
10:09:49,16,-076
10:09:50,16,-075
10:09:51,16,-076
10:09:53,16,-075
10:09:54,16,-075
10:09:55,16,-076
10:09:56,16,-077
10:09:57,16,-079
10:09:58,16,-078
10:09:59,16,-078
10:10:00,15,-079
10:10:01,15,-078
10:10:02,15,-078
10:10:03,15,-077
10:10:04,15,-076
10:10:05,15,-076
10:10:06,15,-077
10:10:07,15,-076
10:10:08,15,-076
10:10:10,15,-076
10:10:11,15,-075
10:10:12,14,-074
10:10:13,14,-074
10:10:14,14,-074
10:10:15,14,-075
10:10:16,14,-075
10:10:17,14,-077
10:10:18,14,-078
10:10:19,14,-078
10:10:20,14,-076
10:10:21,14,-077
10:10:22,14,-076
10:10:23,13,-076
10:10:24,13,-077
10:10:25,13,-076
10:10:26,13,-075
10:10:27,13,-074
10:10:29,13,-073
10:10:30,13,-073
10:10:31,13,-073
10:10:32,13,-073
10:10:33,13,-075
10:10:34,13,-076
10:10:35,12,-078
10:10:36,12,-081
10:10:37,12,-080
10:10:38,12,-078
10:10:39,12,-077
10:10:40,12,-076
10:10:41,12,-076
10:10:42,12,-077
10:10:43,12,-077
10:10:44,12,-079
10:10:46,12,-079
10:10:47,11,-080
10:10:48,11,-079
10:10:49,11,-079
10:10:50,11,-078
10:10:51,11,-077
10:10:52,11,-074
10:10:53,11,-075
10:10:54,11,-075
10:10:55,11,-076
10:10:56,11,-076
10:10:57,11,-074
10:10:58,10,-075
10:10:59,10,-075
10:11:00,10,-074
10:11:01,10,-074
10:11:02,10,-074
10:11:03,10,-074
10:11:05,10,-075
10:11:06,10,-076
10:11:07,10,-078
10:11:08,10,-078
10:11:09,10,-078
10:11:10,9,-077
10:11:11,9,-075
10:11:12,9,-074
10:11:13,9,-075
10:11:14,9,-076
10:11:15,9,-076
10:11:16,9,-076
10:11:17,9,-076
10:11:18,9,-076
10:11:19,9,-075
10:11:20,9,-074
10:11:22,8,-073
10:11:23,8,-074
10:11:24,8,-077
10:11:25,8,-077
10:11:26,8,-077
10:11:27,8,-075
10:11:28,8,-074
10:11:29,8,-075
10:11:30,8,-076
10:11:31,8,-077
10:11:32,8,-077
10:11:33,7,-076
10:11:34,7,-075
10:11:35,7,-076
10:11:36,7,-077
10:11:37,7,-076
10:11:38,7,-075
10:11:39,7,-073
10:11:41,7,-074
10:11:42,7,-074
10:11:43,7,-075
10:11:44,7,-074
10:11:45,6,-075
10:11:46,6,-076
10:11:47,6,-079
10:11:48,6,-078
10:11:49,6,-078
10:11:50,6,-078
10:11:51,6,-077
10:11:52,6,-076
10:11:53,6,-076
10:11:54,6,-076
10:11:55,6,-077
10:11:56,5,-078
10:11:58,5,-075
10:11:59,5,-075
10:12:00,5,-076
10:12:01,5,-077
10:12:02,5,-077
10:12:03,5,-078
10:12:04,5,-078
10:12:05,5,-077
10:12:06,5,-076
10:12:07,5,-076
10:12:08,4,-075
10:12:09,4,-076
10:12:10,4,-078
10:12:11,4,-079
10:12:12,4,-080
10:12:14,4,-079
10:12:15,4,-078
10:12:16,4,-077
10:12:17,4,-076
10:12:18,4,-076
10:12:19,4,-077
10:12:20,3,-076
10:12:21,3,-078
10:12:22,3,-080
10:12:23,3,-081
10:12:24,3,-081
10:12:25,3,-080
10:12:26,3,-079
10:12:27,3,-076
10:12:28,3,-077
10:12:29,3,-077
10:12:30,3,-076
10:12:32,2,-076
10:12:33,2,-077
10:12:34,2,-079
10:12:35,2,-079
10:12:36,2,-079
10:12:37,2,-078
10:12:38,2,-077
10:12:39,2,-077
10:12:40,2,-078
10:12:41,2,-077
10:12:42,2,-077
10:12:43,1,-078
10:12:44,1,-077
10:12:45,1,-078
10:12:46,1,-078
10:12:48,1,-080
10:12:49,1,-080
10:12:50,1,-078
10:12:51,1,-076
10:12:52,1,-075
10:12:53,1,-076
10:12:54,1,-078
10:12:55,0,-079
10:12:56,0,-078
10:12:57,0,-079
10:12:58,0,-078
10:12:59,0,-076
10:13:00,0,-075
10:13:01,0,-075
10:13:02,0,-078
10:13:03,0,-079
10:13:04,0,-079
10:13:06,0,-077
10:13:07,1,-075
10:13:08,1,-074
10:13:09,1,-076
10:13:10,1,-078
10:13:11,1,-080
10:13:12,1,-080
10:13:13,1,-081
10:13:14,1,-080
10:13:15,1,-080
10:13:16,1,-080
10:13:17,1,-078
10:13:18,2,-078
10:13:19,2,-078
10:13:20,2,-077
10:13:21,2,-076
10:13:22,2,-075
10:13:24,2,-076
10:13:25,2,-077
10:13:26,2,-079
10:13:27,2,-079
10:13:28,2,-079
10:13:29,2,-078
10:13:30,3,-076
10:13:31,3,-075
10:13:32,3,-073
10:13:33,3,-072
10:13:34,3,-072
10:13:35,3,-073
10:13:36,3,-074
10:13:37,3,-075
10:13:38,3,-075
10:13:39,3,-074
10:13:40,3,-074
10:13:41,4,-075
10:13:43,4,-077
10:13:44,4,-077
10:13:45,4,-078
10:13:46,4,-078
10:13:47,4,-076
10:13:48,4,-078
10:13:49,4,-080
10:13:50,4,-081
10:13:51,4,-082
10:13:52,4,-080
10:13:53,5,-078
10:13:54,5,-076
10:13:55,5,-076
10:13:56,5,-076
10:13:57,5,-076
10:13:58,5,-074
10:13:59,5,-075
10:14:00,5,-076
10:14:02,5,-077
10:14:03,5,-076
10:14:04,5,-075
10:14:05,6,-075
10:14:06,6,-076
10:14:07,6,-080
10:14:08,6,-080
10:14:09,6,-081
10:14:10,6,-080
10:14:11,6,-078
10:14:12,6,-077
10:14:13,6,-078
10:14:14,6,-079
10:14:15,6,-078
10:14:17,7,-077
10:14:18,7,-076
10:14:19,7,-076
10:14:20,7,-076
10:14:21,7,-076
10:14:22,7,-078
10:14:23,7,-077
10:14:24,7,-078
10:14:25,7,-081
10:14:26,7,-082
10:14:27,7,-081
10:14:28,8,-080
10:14:29,8,-079
10:14:30,8,-077
10:14:31,8,-076
10:14:32,8,-074
10:14:33,8,-074
10:14:34,8,-075
10:14:36,8,-074
10:14:37,8,-076
10:14:38,8,-076
10:14:39,8,-077
10:14:40,9,-079
10:14:41,9,-079
10:14:42,9,-080
10:14:43,9,-079
10:14:44,9,-077
10:14:45,9,-075
10:14:46,9,-075
10:14:47,9,-077
10:14:48,9,-080
10:14:49,9,-080
10:14:51,9,-079
10:14:52,10,-079
10:14:53,10,-078
10:14:54,10,-077
10:14:55,10,-076
10:14:56,10,-074
10:14:57,10,-073
10:14:58,10,-075
10:14:59,10,-077
10:15:00,10,-078
10:15:01,10,-080
10:15:02,10,-078
10:15:03,11,-077
10:15:04,11,-076
10:15:05,11,-075
10:15:06,11,-077
10:15:07,11,-077
10:15:08,11,-076
10:15:10,11,-076
10:15:11,11,-076
10:15:12,11,-076
10:15:13,11,-077
10:15:14,11,-079
10:15:15,12,-078
10:15:16,12,-078
10:15:17,12,-078
10:15:18,12,-078
10:15:19,12,-079
10:15:20,12,-079
10:15:21,12,-078
10:15:22,12,-078
10:15:23,12,-078
10:15:24,12,-078
10:15:25,12,-077
10:15:27,13,-076
10:15:28,13,-077
10:15:29,13,-077
10:15:30,13,-078
10:15:31,13,-078
10:15:32,13,-077
10:15:33,13,-077
10:15:34,13,-076
10:15:35,13,-075
10:15:36,13,-074
10:15:37,13,-075
10:15:38,14,-077
10:15:39,14,-080
10:15:40,14,-080
10:15:41,14,-080
10:15:42,14,-079
10:15:44,14,-077
10:15:45,14,-078
10:15:46,14,-078
10:15:47,14,-078
10:15:48,14,-077
10:15:49,14,-076
10:15:50,15,-076
10:15:51,15,-077
10:15:52,15,-076
10:15:53,15,-075
10:15:54,15,-076
10:15:55,15,-076
10:15:56,15,-076
10:15:57,15,-075
10:15:58,15,-074
10:15:59,15,-075
10:16:01,15,-077
10:16:02,16,-078
10:16:03,16,-079
10:16:04,16,-078
10:16:05,16,-077
10:16:06,16,-075
10:16:07,16,-072
10:16:08,16,-072
10:16:09,16,-074
10:16:10,16,-076
10:16:11,16,-077
10:16:12,16,-078
10:16:13,17,-078
10:16:14,17,-079
10:16:16,17,-078
10:16:17,17,-078
10:16:18,17,-079
10:16:19,17,-080
10:16:20,17,-080
10:16:21,17,-079
10:16:22,17,-076
10:16:23,17,-075
10:16:24,17,-075
10:16:25,18,-074
10:16:26,18,-075
10:16:27,18,-075
10:16:28,18,-075
10:16:29,18,-078
10:16:30,18,-080
10:16:31,18,-079
10:16:32,18,-079
10:16:33,18,-078
10:16:35,18,-076
10:16:36,18,-077
10:16:37,19,-077
10:16:38,19,-077
10:16:39,19,-078
10:16:40,19,-079
10:16:41,19,-079
10:16:42,19,-079
10:16:43,19,-078
10:16:44,19,-078
10:16:45,19,-078
10:16:46,19,-079
10:16:47,19,-078
10:16:48,20,-078
10:16:49,20,-077
10:16:51,20,-078
10:16:52,20,-077
10:16:53,20,-077
10:16:54,20,-078
10:16:55,20,-078
10:16:56,20,-079
10:16:57,20,-080
10:16:58,20,-080
10:16:59,20,-079
10:17:00,21,-077
10:17:01,21,-075
10:17:02,21,-075
10:17:03,21,-078
10:17:04,21,-078
10:17:05,21,-078
10:17:06,21,-077
10:17:07,21,-074
10:17:09,21,-074
10:17:10,21,-075
10:17:11,21,-076
10:17:12,22,-076
10:17:13,22,-077
10:17:14,22,-077
10:17:15,22,-078
10:17:16,22,-079
10:17:17,22,-080
10:17:18,22,-081
10:17:19,22,-080
10:17:20,22,-079
10:17:21,22,-079
10:17:22,22,-079
10:17:23,23,-078
10:17:24,23,-077
10:17:26,23,-077
10:17:27,23,-078
10:17:28,23,-077
10:17:29,23,-079
10:17:30,23,-079
10:17:31,23,-079
10:17:32,23,-078
10:17:33,23,-077
10:17:34,23,-075
10:17:35,24,-074
10:17:36,24,-076
10:17:37,24,-073
10:17:38,24,-075
10:17:39,24,-075
10:17:40,24,-074
10:17:42,24,-075
10:17:43,24,-075
10:17:44,24,-074
10:17:45,24,-074
10:17:46,24,-074
10:17:47,25,-072
10:17:48,25,-073
10:17:49,25,-075
10:17:50,25,-075
10:17:51,25,-077
10:17:52,25,-081
10:17:53,25,-079
10:17:54,25,-078
10:17:55,25,-077
10:17:56,25,-077
10:17:57,25,-077
10:17:58,26,-076
10:18:00,26,-075
10:18:01,26,-073
10:18:02,26,-071
10:18:03,26,-071
10:18:04,26,-072
10:18:05,26,-074
10:18:06,26,-073
10:18:07,26,-072
10:18:08,26,-073
10:18:09,26,-074
10:18:10,27,-076
10:18:11,27,-078
10:18:12,27,-079
10:18:13,27,-079
10:18:14,27,-078
10:18:15,27,-076
10:18:17,27,-076
10:18:18,27,-077
10:18:19,27,-079
10:18:20,27,-079
10:18:21,27,-080
10:18:22,28,-079
10:18:23,28,-078
10:18:24,28,-078
10:18:25,28,-079
10:18:26,28,-079
10:18:27,28,-078
10:18:28,28,-076
10:18:29,28,-075
10:18:30,28,-074
10:18:31,28,-075
10:18:32,28,-075
10:18:33,29,-076
10:18:34,29,-076
10:18:35,29,-078
10:18:37,29,-079
10:18:38,29,-079
10:18:39,29,-079
10:18:40,29,-078
10:18:41,29,-076
10:18:42,29,-074
10:18:43,29,-075
10:18:44,29,-076
10:18:45,30,-077
10:18:46,30,-076
10:18:47,30,-075
10:18:48,30,-076
10:18:49,30,-075
10:18:50,30,-078
10:18:51,30,-080
10:18:52,30,-081
10:18:53,30,-080
10:18:54,30,-080
10:18:55,30,-079
10:18:56,29,-078
10:18:58,29,-077
10:18:59,29,-079
10:19:00,29,-078
10:19:01,29,-078
10:19:02,29,-076
10:19:03,29,-077
10:19:04,29,-077
10:19:05,29,-077
10:19:06,29,-076
10:19:07,29,-074
10:19:08,28,-074
10:19:09,28,-074
10:19:10,28,-076
10:19:11,28,-079
10:19:12,28,-079
10:19:13,28,-078
10:19:14,28,-077
10:19:15,28,-076
10:19:17,28,-076
10:19:18,28,-075
10:19:19,28,-074
10:19:20,27,-074
10:19:21,27,-077
10:19:22,27,-079
10:19:23,27,-078
10:19:24,27,-076
10:19:25,27,-073
10:19:26,27,-073
10:19:27,27,-073
10:19:28,27,-072
10:19:29,27,-072
10:19:30,27,-071
10:19:31,26,-073
10:19:32,26,-074
10:19:34,26,-074
10:19:35,26,-076
10:19:36,26,-075
10:19:37,26,-078
10:19:38,26,-077
10:19:39,26,-075
10:19:40,26,-074
10:19:41,26,-074
10:19:42,26,-074
10:19:43,25,-077
10:19:44,25,-078
10:19:45,25,-079
10:19:46,25,-079
10:19:47,25,-079
10:19:48,25,-079
10:19:49,25,-078
10:19:50,25,-076
10:19:51,25,-075
10:19:53,25,-072
10:19:54,25,-074
10:19:55,24,-075
10:19:56,24,-077
10:19:57,24,-078
10:19:58,24,-077
10:19:59,24,-075
10:20:00,24,-074
10:20:01,24,-073
10:20:02,24,-074
10:20:03,24,-076
10:20:04,24,-077
10:20:05,24,-077
10:20:06,23,-076
10:20:07,23,-077
10:20:08,23,-076
10:20:10,23,-077
10:20:11,23,-078
10:20:12,23,-077
10:20:13,23,-077
10:20:14,23,-076
10:20:15,23,-074
10:20:16,23,-074
10:20:17,23,-074
10:20:18,22,-074
10:20:19,22,-075
10:20:20,22,-075
10:20:21,22,-076
10:20:22,22,-077
10:20:23,22,-076
10:20:24,22,-075
10:20:25,22,-074
10:20:26,22,-075
10:20:27,22,-077
10:20:28,22,-079
10:20:30,21,-080
10:20:31,21,-079
10:20:32,21,-077
10:20:33,21,-076
10:20:34,21,-075
10:20:35,21,-076
10:20:36,21,-075
10:20:37,21,-073
10:20:38,21,-071
10:20:39,21,-071
10:20:40,21,-074
10:20:41,20,-074
10:20:42,20,-076
10:20:43,20,-076
10:20:44,20,-076
10:20:45,20,-078
10:20:46,20,-078
10:20:48,20,-079
10:20:49,20,-080
10:20:50,20,-079
10:20:51,20,-079
10:20:52,20,-080
10:20:53,19,-079
10:20:54,19,-080
10:20:55,19,-080
10:20:56,19,-078
10:20:57,19,-079
10:20:58,19,-078
10:20:59,19,-076
10:21:00,19,-076
10:21:01,19,-075
10:21:02,19,-076
10:21:03,19,-077
10:21:04,18,-076
10:21:05,18,-075
10:21:06,18,-076
10:21:08,18,-077
10:21:09,18,-076
10:21:10,18,-077
10:21:11,18,-076
10:21:12,18,-076
10:21:13,18,-077
10:21:14,18,-078
10:21:15,18,-078
10:21:16,17,-078
10:21:17,17,-077
10:21:18,17,-077
10:21:19,17,-076
10:21:20,17,-077
10:21:21,17,-078
10:21:22,17,-077
10:21:23,17,-077
10:21:25,17,-076
10:21:26,17,-076
10:21:27,17,-077
10:21:28,16,-079
10:21:29,16,-079
10:21:30,16,-078
10:21:31,16,-076
10:21:32,16,-074
10:21:33,16,-074
10:21:34,16,-075
10:21:35,16,-076
10:21:36,16,-076
10:21:37,16,-075
10:21:38,16,-074
10:21:39,15,-072
10:21:40,15,-073
10:21:41,15,-075
10:21:42,15,-076
10:21:43,15,-076
10:21:45,15,-076
10:21:46,15,-075
10:21:47,15,-076
10:21:48,15,-075
10:21:49,15,-075
10:21:50,15,-075
10:21:51,14,-074
10:21:52,14,-074
10:21:53,14,-074
